"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;;
Código de la Ocupación;Nombre de la Ocupación;Código CIUO-08;Observaciones sobre la CIUO-08;Código CNO;Observaciones sobre la CNO;
42110;Cajeros de bancos y afines / Cajeras de bancos y afines;4211*;Denominaciones parciales;1332;Denominaciones completas;
42120;Receptores de apuestas y afines / Receptoras de apuestas y afines;4212*;Denominaciones parciales;"6343*";Denominaciones parciales;
42120;Receptores de apuestas y afines / Receptoras de apuestas y afines;;;6612*;Denominaciones parciales;
42130;Prestamistas;4213;Denominaciones completas;0621*;Denominaciones parciales;
42140;Cobradores, auxiliares de cartera y afines / Cobradoras, auxiliares de cartera y afines;4214*;Denominaciones parciales;1334*;Denominaciones parciales;
42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;4221;Denominaciones completas;"6311*";Denominaciones parciales;
42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;;;"6331*";Denominaciones parciales;
42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;;;6332*;Denominaciones parciales;
42220;Empleados de centros de llamadas / Empleadas de centros de llamadas;"4214*";Denominaciones parciales;"1313*";Denominaciones parciales;
42220;Empleados de centros de llamadas / Empleadas de centros de llamadas;4222*;Denominaciones parciales;"1334*";Denominaciones parciales;
42220;Empleados de centros de llamadas / Empleadas de centros de llamadas;;;1353*;Denominaciones parciales;
42230;Telefonistas;4223;Denominaciones completas;1375;Denominaciones completas;
42240;Recepcionistas de hoteles;4224;Denominaciones completas;6334;Denominaciones completas;
42251;Auxiliares de información y servicio al cliente;"4225";Denominaciones completas;1353*;Denominaciones parciales;
42251;Auxiliares de información y servicio al cliente;4229*;Denominaciones parciales;;;
42252;Informadores turísticos / Informadoras turísticas;4229*;Denominaciones parciales;6341*;Denominaciones parciales;
42260;Recepcionistas generales;4226;Denominaciones completas;1313*;Denominaciones parciales;
42270;Entrevistadores de encuestas y de investigaciones de mercados / Entrevistadoras de encuestas y de investigaciones de mercados;4227;Denominaciones completas;1354*;Denominaciones parciales;
42291;Auxiliares administrativos en salud / Auxiliares administrativas en salud;"4110*";Denominaciones parciales;"1331*";Denominaciones parciales;
42291;Auxiliares administrativos en salud / Auxiliares administrativas en salud;"4229*";Denominaciones parciales;1345;Denominaciones completas;
42291;Auxiliares administrativos en salud / Auxiliares administrativas en salud;4416*;Denominaciones parciales;;;
42299;Otros empleados de servicios de información al cliente no clasificados en otras ocupaciones / Otras empleadas de servicios de información al cliente no clasificados en otras ocupaciones;4229*;Denominaciones parciales;;;
43110;Auxiliares de contabilidad, costos y tesorería;4311*;Denominaciones parciales;1331*;Denominaciones parciales;
43121;Auxiliares de servicios estadísticos y financieros;"4222*";Denominaciones parciales;"1331*";Denominaciones parciales;
43121;Auxiliares de servicios estadísticos y financieros;4312*;Denominaciones parciales;"1333*";Denominaciones parciales;
43121;Auxiliares de servicios estadísticos y financieros;;;1354*;Denominaciones parciales;
43122;Auxiliares de avalúos;4312*;Denominaciones parciales;1336*;Denominaciones parciales;
43130;Auxiliares de nómina y prestaciones;4313;Denominaciones completas;1335;Denominaciones completas;
43211;Auxiliares de almacén y pesaje;4321*;Denominaciones parciales;"1371*";Denominaciones parciales;
43211;Auxiliares de almacén y pesaje;;;8492*;Denominaciones parciales;
43212;Auxiliares de compras e inventarios;4321*;Denominaciones parciales;1372;Denominaciones completas;
43220;Empleados de servicios de apoyo a la producción / Empleadas de servicios de apoyo a la producción;4322;Denominaciones completas;9616*;Denominaciones parciales;
43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;4323*;Denominaciones parciales;"1373*";Denominaciones parciales;
43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;;;"1374";Denominaciones completas;
43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;;;"6332*";Denominaciones parciales;
43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;;;"7611*";Denominaciones parciales;
43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;;;8491*;Denominaciones parciales;
43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;4323*;Denominaciones parciales;"0812*";Denominaciones parciales;
43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;;;"2264*";Denominaciones parciales;
43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;;;"2272*";Denominaciones parciales;
43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;;;"2275*";Denominaciones parciales;
43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;;;2276*;Denominaciones parciales;
44110;Empleados auxiliares de bibliotecas / Empleadas auxiliares de bibliotecas;4411*;Denominaciones parciales;"1351";Denominaciones completas;
44110;Empleados auxiliares de bibliotecas / Empleadas auxiliares de bibliotecas;;;5212*;Denominaciones parciales;
44120;Empleados de servicios de correos / Empleadas de servicios de correos;"4211*";Denominaciones parciales;"1344*";Denominaciones parciales;
44120;Empleados de servicios de correos / Empleadas de servicios de correos;"4412";Denominaciones completas;"1361";Denominaciones completas;
44120;Empleados de servicios de correos / Empleadas de servicios de correos;4419*;Denominaciones parciales;1362*;Denominaciones parciales;
44130;Codificadores de datos, correctores de pruebas de imprenta y afines / Codificadoras de datos, correctores de pruebas de imprenta y afines;4413;Denominaciones completas;"1352*";Denominaciones parciales;
44130;Codificadores de datos, correctores de pruebas de imprenta y afines / Codificadoras de datos, correctores de pruebas de imprenta y afines;;;1354*;Denominaciones parciales;
44140;Escribientes públicos y afines / Escribientes públicas y afines;4414;Denominaciones completas;"1322*";Denominaciones parciales;
44140;Escribientes públicos y afines / Escribientes públicas y afines;;;1343*;Denominaciones parciales;
44150;Empleados auxiliares de archivos / Empleadas auxiliares de archivos;4415;Denominaciones completas;1344*;Denominaciones parciales;
44161;Auxiliares de talento humano;4416*;Denominaciones parciales;1342;Denominaciones completas;
44162;Auxiliares de seguridad en el trabajo;4416*;Denominaciones parciales;"2233*";Denominaciones parciales;
44162;Auxiliares de seguridad en el trabajo;;;2313;Denominaciones completas;
44191;Auxiliares de publicación y afines;"4110*";Denominaciones parciales;1352*;Denominaciones parciales;
44191;Auxiliares de publicación y afines;4419*;Denominaciones parciales;;;
44199;Otro personal de apoyo administrativo no clasificados en otras ocupaciones / Otra personal de apoyo administrativo no clasificados en otras ocupaciones;4419*;Denominaciones parciales;"1333*";Denominaciones parciales;
44199;Otro personal de apoyo administrativo no clasificados en otras ocupaciones / Otra personal de apoyo administrativo no clasificados en otras ocupaciones;;;1353*;Denominaciones parciales;
51110;Personal de servicio a pasajeros;5111;Denominaciones completas;"6251*";Denominaciones parciales;
51110;Personal de servicio a pasajeros;;;6641*;Denominaciones parciales;
51120;Revisores y cobradores de los transportes públicos / Revisoras y cobradoras de los transportes públicos;5112*;Denominaciones parciales;"6372*";Denominaciones parciales;
51120;Revisores y cobradores de los transportes públicos / Revisoras y cobradoras de los transportes públicos;;;6644*;Denominaciones parciales;
51131;Guías de turismo;5113*;Denominaciones parciales;"5211*";Denominaciones parciales;
51131;Guías de turismo;;;6265;Denominaciones completas;
51132;Anfitriones turísticos locales / Anfitrionas turísticas locales;5113*;Denominaciones parciales;6647;Denominaciones completas;
51201;Cocineros / Cocineras;5120*;Denominaciones parciales;6355;Denominaciones completas;
51202;Sabedores de la cocina tradicional / Sabedoras de la cocina tradicional;5120*;Denominaciones parciales;;;
51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;5131;Denominaciones completas;"6215*";Denominaciones parciales;
51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;;;"6216*";Denominaciones parciales;
51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;;;"6353";Denominaciones completas;
51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;;;6621*;Denominaciones parciales;
51321;Bartenders;5132*;Denominaciones parciales;"6213*";Denominaciones parciales;
51321;Bartenders;;;"6354";Denominaciones completas;
51321;Bartenders;;;6621*;Denominaciones parciales;
51322;Baristas;5132*;Denominaciones parciales;6356;Denominaciones completas;
51410;Peluqueros / Peluqueras;5141;Denominaciones completas;6373;Denominaciones completas;
51421;Manicuristas y pedicuristas;5142*;Denominaciones parciales;6377;Denominaciones completas;
51422;Cosmetólogos esteticistas / Cosmetólogas esteticistas;5142*;Denominaciones parciales;6378;Denominaciones completas;
51423;Maquilladores / Maquilladoras;5142*;Denominaciones parciales;6379*;Denominaciones parciales;
51424;Asesores de imagen / Asesoras de imagen;5142*;Denominaciones parciales;6313;Denominaciones completas;
51429;Otras ocupaciones elementales de los servicios no clasificados en otras ocupaciones / Otras ocupaciones elementales de los servicios no clasificadas en otras ocupaciones;5142*;Denominaciones parciales;;;
51510;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos / Supervisoras de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;5151;Denominaciones completas;"0821*";Denominaciones parciales;
51510;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos / Supervisoras de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;;;"6214*";Denominaciones parciales;
51510;Supervisores de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos / Supervisoras de mantenimiento y limpieza en oficinas, hoteles y otros establecimientos;;;6216*;Denominaciones parciales;
51520;Ecónomos y mayordomos domésticos / Ecónomas y mayordomas domésticas;5152;Denominaciones completas;"6213*";Denominaciones parciales;
51520;Ecónomos y mayordomos domésticos / Ecónomas y mayordomas domésticas;;;"6214*";Denominaciones parciales;
51520;Ecónomos y mayordomos domésticos / Ecónomas y mayordomas domésticas;;;6371*;Denominaciones parciales;
51530;Conserjes y afines;5153;Denominaciones completas;6641*;Denominaciones parciales;
51610;Astrólogos, adivinos y afines / Astrólogas, adivinas y afines;5161;Denominaciones completas;6376;Denominaciones completas;
51620;Acompañantes;5162;Denominaciones completas;6371*;Denominaciones parciales;
51631;Tanatopractores / Tanatopractoras;5163*;Denominaciones parciales;6261;Denominaciones completas;
51632;Coordinadores de servicios funerarios / Coordinadoras de servicios funerarios;5163*;Denominaciones parciales;6262;Denominaciones completas;
51633;Personal de servicios funerarios;5163*;Denominaciones parciales;"3316*";Denominaciones parciales;
51633;Personal de servicios funerarios;;;6375;Denominaciones completas;
51640;Cuidadores de animales / Cuidadoras de animales;5164;Denominaciones completas;"6374*";Denominaciones parciales;
51640;Cuidadores de animales / Cuidadoras de animales;;;7332*;Denominaciones parciales;
51650;Instructores de conducción / Instructoras de conducción;5165;Denominaciones completas;4214*;Denominaciones parciales;
51690;Otros trabajadores de servicios personales no clasificados en otras ocupaciones / Otras trabajadoras de servicios personales no clasificados en otras ocupaciones;5169;Denominaciones completas;;;
52110;Vendedores en quioscos y puestos de mercado / Vendedoras en quioscos y puestos de mercado;5211;Denominaciones completas;"6321*";Denominaciones parciales;
52110;Vendedores en quioscos y puestos de mercado / Vendedoras en quioscos y puestos de mercado;;;6612*;Denominaciones parciales;
52120;Vendedores ambulantes de alimentos preparados para consumo inmediato / Vendedoras ambulantes de alimentos preparados para consumo inmediato;5212;Denominaciones completas;6612*;Denominaciones parciales;
52210;Comerciantes de tiendas;"5221";Denominaciones completas;"6234*";Denominaciones parciales;
52210;Comerciantes de tiendas;5249*;Denominaciones parciales;"6321*";Denominaciones parciales;
52210;Comerciantes de tiendas;;;"6322*";Denominaciones parciales;
52210;Comerciantes de tiendas;;;6612*;Denominaciones parciales;
52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;"5222";Denominaciones completas;"6211*";Denominaciones parciales;
52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;5243*;Denominaciones parciales;6212*;Denominaciones parciales;
52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;"5223";Denominaciones completas;"3315*";Denominaciones parciales;
52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;5230*;Denominaciones parciales;"6311*";Denominaciones parciales;
52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;;;"6321*";Denominaciones parciales;
52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;;;6612*;Denominaciones parciales;
52300;Cajeros de comercio, taquilleros y expendedores de boletas / Cajeras de comercio, taquilleros y expendedores de boletas;"5112*";Denominaciones parciales;6323;Denominaciones completas;
52300;Cajeros de comercio, taquilleros y expendedores de boletas / Cajeras de comercio, taquilleros y expendedores de boletas;5230*;Denominaciones parciales;;;
52410;Modelos de moda, arte y publicidad;5241;Denominaciones completas;6324;Denominaciones completas;
52420;Demostradores de tiendas, almacenes y afines / Demostradoras de tiendas, almacenes y afines;5242;Denominaciones completas;6322*;Denominaciones parciales;
52430;Vendedores puerta a puerta / Vendedoras puerta a puerta;5243*;Denominaciones parciales;"6311*";Denominaciones parciales;
52430;Vendedores puerta a puerta / Vendedoras puerta a puerta;;;6612*;Denominaciones parciales;
52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;5244;Denominaciones completas;"6212*";Denominaciones parciales;
52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;;;6322*;Denominaciones parciales;
52450;Expendedores de combustibles para vehículos / Expendedoras de combustibles para vehículos;5245;Denominaciones completas;6611*;Denominaciones parciales;
52460;Vendedores de comidas en mostrador / Vendedoras de comidas en mostrador;5246;Denominaciones completas;6621*;Denominaciones parciales;
52490;Otros vendedores no clasificados en otras ocupaciones / Otras vendedoras no clasificadas en otras ocupaciones;5249*;Denominaciones parciales;;;
53110;Cuidadores de niños / Cuidadoras de niños;5311;Denominaciones completas;"4311*";Denominaciones parciales;
53110;Cuidadores de niños / Cuidadoras de niños;;;6372*;Denominaciones parciales;
53120;Auxiliares de maestros y primera infancia;"4311*";Denominaciones parciales;"4213*";Denominaciones parciales;
53120;Auxiliares de maestros y primera infancia;5312*;Denominaciones parciales;4311*;Denominaciones parciales;
53210;Trabajadores de los cuidados personales en instituciones / Trabajadoras de los cuidados personales en instituciones;5321;Denominaciones completas;"3316*";Denominaciones parciales;
53210;Trabajadores de los cuidados personales en instituciones / Trabajadoras de los cuidados personales en instituciones;;;6371*;Denominaciones parciales;
53220;Trabajadores de los cuidados personales a domicilio / Trabajadoras de los cuidados personales a domicilio;5322;Denominaciones completas;;;
53291;Auxiliares en enfermería;5329*;Denominaciones parciales;3311;Denominaciones completas;
53292;Auxiliares en salud oral;5329*;Denominaciones parciales;"3222*";Denominaciones parciales;
53292;Auxiliares en salud oral;;;3312*;Denominaciones parciales;
53293;Auxiliares en salud pública;5329*;Denominaciones parciales;3313*;Denominaciones parciales;
53294;Auxiliares de laboratorio clínico;5329*;Denominaciones parciales;3314*;Denominaciones parciales;
53295;Auxiliares en servicios farmacéuticos;"3213*";Denominaciones parciales;3315*;Denominaciones parciales;
53295;Auxiliares en servicios farmacéuticos;5329*;Denominaciones parciales;;;
53299;Trabajadores de los cuidados personales en servicios de salud no clasificados en otras ocupaciones / Trabajadoras de los cuidados personales en servicios de salud no clasificados en otras ocupaciones;5329*;Denominaciones parciales;6632*;Denominaciones parciales;
54111;Oficiales de bomberos;5411*;Denominaciones parciales;0643;Denominaciones completas;
54112;Suboficiales de bomberos;5411*;Denominaciones parciales;6225;Denominaciones completas;
54113;Bomberos / Bomberas;5411*;Denominaciones parciales;6364;Denominaciones completas;
54114;Rescatistas;5411*;Denominaciones parciales;;;
54121;Oficiales de policía;5412*;Denominaciones parciales;0642*;Denominaciones parciales;
54122;Suboficiales y nivel ejecutivo de la policía;5412*;Denominaciones parciales;6222*;Denominaciones parciales;
54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;5412*;Denominaciones parciales;"6222*";Denominaciones parciales;
54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;;;"6362*";Denominaciones parciales;
54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;;;6381*;Denominaciones parciales;
54124;Auxiliares de policía;5412*;Denominaciones parciales;6363;Denominaciones completas;
54131;Oficiales del cuerpo de custodia y vigilancia;5413*;Denominaciones parciales;0644;Denominaciones completas;
54132;Suboficiales del cuerpo de custodia y vigilancia;5413*;Denominaciones parciales;6224;Denominaciones completas;
54133;Guardianes de prisión / Guardianas de prisión;5413*;Denominaciones parciales;6365;Denominaciones completas;
54141;Supervisor de personal de vigilancia / Supervisora de personal de vigilancia;5414*;Denominaciones parciales;6223*;Denominaciones parciales;
54142;Vigilantes, guardas y personal operativo de seguridad privada;"5312*";Denominaciones parciales;"6367";Denominaciones completas;
54142;Vigilantes, guardas y personal operativo de seguridad privada;5414*;Denominaciones parciales;6644*;Denominaciones parciales;
54191;Guardavidas y salvavidas;5419*;Denominaciones parciales;3235;Denominaciones completas;
54192;Agentes de tránsito;"3359*";Denominaciones parciales;6381*;Denominaciones parciales;
54192;Agentes de tránsito;5419*;Denominaciones parciales;;;
54193;Técnicos operativos de tránsito / Técnicas operativas de tránsito;5419*;Denominaciones parciales;6382;Denominaciones completas;
54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;"5411*";Denominaciones parciales;"2275*";Denominaciones parciales;
54199;Personal de los servicios de protección no clasificadas en otras ocupaciones;5419*;Denominaciones parciales;7322*;Denominaciones parciales;
61111;Agricultores de cultivos extensivos / Agricultoras de cultivos extensivos;"6111*";Denominaciones parciales;7231*;Denominaciones parciales;
61111;Agricultores de cultivos extensivos / Agricultoras de cultivos extensivos;6112*;Denominaciones parciales;;;
61112;Trabajadores agrícolas calificados de cultivos extensivos / Trabajadoras agrícolas calificadas de cultivos extensivos;6111*;Denominaciones parciales;"7231*";Denominaciones parciales;
61112;Trabajadores agrícolas calificados de cultivos extensivos / Trabajadoras agrícolas calificadas de cultivos extensivos;;;7331*;Denominaciones parciales;
61113;Trabajadores calificados de riego agrícola / Trabajadoras calificadas de riego agrícola;9211*;Denominaciones parciales;"7331*";Denominaciones parciales;
61113;Trabajadores calificados de riego agrícola / Trabajadoras calificadas de riego agrícola;;;7337;Denominaciones completas;
61121;Agricultores de plantaciones de árboles y arbustos / Agricultoras de plantaciones de árboles y arbustos;"6111*";Denominaciones parciales;"7231*";Denominaciones parciales;
61121;Agricultores de plantaciones de árboles y arbustos / Agricultoras de plantaciones de árboles y arbustos;6112*;Denominaciones parciales;7233*;Denominaciones parciales;
61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;6112*;Denominaciones parciales;"7322*";Denominaciones parciales;
61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;;;"7331*";Denominaciones parciales;
61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;;;"7333*";Denominaciones parciales;
61122;Trabajadores agrícolas calificados de plantaciones de árboles y arbustos / Trabajadoras agrícolas calificadas de plantaciones de árboles y arbustos;;;7336;Denominaciones completas;
61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;6113*;Denominaciones parciales;"2222*";Denominaciones parciales;
61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;;;"7231*";Denominaciones parciales;
61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;;;"7233*";Denominaciones parciales;
61131;Agricultores de huertas, invernaderos, viveros y jardines / Agricultoras de huertas, invernaderos, viveros y jardines;;;7333*;Denominaciones parciales;
61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;6113*;Denominaciones parciales;"7233*";Denominaciones parciales;
61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;;;"7331*";Denominaciones parciales;
61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;;;"7333*";Denominaciones parciales;
61132;Trabajadores agrícolas calificados de huertas, invernaderos, viveros y jardines / Trabajadoras agrícolas calificadas de huertas, invernaderos, viveros y jardines;;;7614*;Denominaciones parciales;
61140;Agricultores y trabajadores calificados de cultivos mixtos / Agricultoras y trabajadoras calificadas de cultivos mixtos;6114*;Denominaciones parciales;"7221*";Denominaciones parciales;
61140;Agricultores y trabajadores calificados de cultivos mixtos / Agricultoras y trabajadoras calificadas de cultivos mixtos;;;7331*;Denominaciones parciales;
61211;Criadores de animales (excepto aves de corral) / Criadoras de animales (excepto aves de corral);6121*;Denominaciones parciales;7231*;Denominaciones parciales;
61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);6121*;Denominaciones parciales;"7332*";Denominaciones parciales;
61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);;;"7334*";Denominaciones parciales;
61212;Trabajadores calificados de la cría de animales (excepto aves de corral) / Trabajadoras calificadas de la cría de animales (excepto aves de corral);;;7613*;Denominaciones parciales;
61221;Avicultores / Avicultoras;6122*;Denominaciones parciales;7231*;Denominaciones parciales;
61222;Trabajadores calificados de la avicultura / Trabajadoras calificadas de la avicultura;6122*;Denominaciones parciales;"7332*";Denominaciones parciales;
61222;Trabajadores calificados de la avicultura / Trabajadoras calificadas de la avicultura;;;7335;Denominaciones completas;
61230;Criadores y trabajadores calificados de la apicultura y la sericicultura / Criadoras y trabajadoras calificadas de la apicultura y la sericicultura;6123;Denominaciones completas;7231*;Denominaciones parciales;
61290;Criadores y trabajadores pecuarios calificados, avicultores y criadores de insectos no clasificados en otras ocupaciones / Criadoras y trabajadoras pecuarias calificadas, avicultoras y criadoras de insectos no clasificadas en otras ocupaciones;6129;Denominaciones completas;7231*;Denominaciones parciales;
61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;6130*;Denominaciones parciales;"7231*";Denominaciones parciales;
61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;;;"7332*";Denominaciones parciales;
61300;Productores y trabajadores calificados de explotaciones agropecuarias mixtas cuya producción se destina al mercado / Productoras y trabajadoras calificadas de explotaciones agropecuarias mixtas cuya producción se destina al mercado;;;7334*;Denominaciones parciales;
62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;6210*;Denominaciones parciales;"7321*";Denominaciones parciales;
62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;;;"7611*";Denominaciones parciales;
62101;Trabajadores calificados de explotación forestal / Trabajadoras calificadas de explotación forestal;;;9321*;Denominaciones parciales;
62102;Trabajadores de silvicultura y forestación / Trabajadoras de silvicultura y forestación;6210*;Denominaciones parciales;7322*;Denominaciones parciales;
62211;Productores de acuicultura / Productoras de acuicultura;6221*;Denominaciones parciales;7111*;Denominaciones parciales;
62212;Trabajadores acuícolas calificados / Trabajadoras acuícolas calificadas;6221*;Denominaciones parciales;7342*;Denominaciones parciales;
62221;Capitanes y patrones de pesca de aguas dulces y costeras;6222*;Denominaciones parciales;7241;Denominaciones completas;
62222;Pescadores de aguas dulces y costeras / Pescadoras de aguas dulces y costeras;6222*;Denominaciones parciales;7341*;Denominaciones parciales;
62231;Capitanes y patrones de pesca de alta mar;6223*;Denominaciones parciales;;;
62232;Pescadores de alta mar / Pescadoras de alta mar;"6223*";Denominaciones parciales;7341*;Denominaciones parciales;
62232;Pescadores de alta mar / Pescadoras de alta mar;6224*;Denominaciones parciales;;;
62240;Cazadores y tramperos / Cazadoras y tramperas;6224*;Denominaciones parciales;;;
63100;Trabajadores agrícolas de subsistencia / Trabajadoras agrícolas de subsistencia;6310;Denominaciones completas;;;
63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;6320;Denominaciones completas;;;
63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;6330;Denominaciones completas;7334*;Denominaciones parciales;
63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;6340;Denominaciones completas;7341*;Denominaciones parciales;
71110;Constructores de casas / Constructoras de casas;7111;Denominaciones completas;;;
71120;Albañiles y oficiales de construcción;7112;Denominaciones completas;"8361*";Denominaciones parciales;
71120;Albañiles y oficiales de construcción;;;"8362*";Denominaciones parciales;
71120;Albañiles y oficiales de construcción;;;8367*;Denominaciones parciales;
71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;7113;Denominaciones completas;"8363*";Denominaciones parciales;
71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;;;9314*;Denominaciones parciales;
71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;7114;Denominaciones completas;"8362*";Denominaciones parciales;
71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;;;8367*;Denominaciones parciales;
71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;7115;Denominaciones completas;"8341*";Denominaciones parciales;
71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;;;"8351*";Denominaciones parciales;
71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;;;"8411*";Denominaciones parciales;
71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;;;"8611*";Denominaciones parciales;
71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;;;9413*;Denominaciones parciales;
71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;7119;Denominaciones completas;"8343*";Denominaciones parciales;
71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;;;"8361*";Denominaciones parciales;
71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;;;8411*;Denominaciones parciales;
71210;Techadores / Techadoras;7121;Denominaciones completas;8364;Denominaciones completas;
71221;Enchapadores / Enchapadoras;7122*;Denominaciones parciales;"8363*";Denominaciones parciales;
71221;Enchapadores / Enchapadoras;;;8367*;Denominaciones parciales;
71222;Instaladores de pisos / Instaladoras de pisos;7122*;Denominaciones parciales;8367*;Denominaciones parciales;
71230;Revocadores / Revocadoras;7123;Denominaciones completas;"8361*";Denominaciones parciales;
71230;Revocadores / Revocadoras;;;"8367*";Denominaciones parciales;
71230;Revocadores / Revocadoras;;;8368;Denominaciones completas;
71240;Instaladores de material aislante y de insonorización / Instaladoras de material aislante y de insonorización;7124;Denominaciones completas;8365;Denominaciones completas;
71250;Cristaleros y vidrieros / Cristaleras y vidrieras;7125*;Denominaciones parciales;8413*;Denominaciones parciales;
71261;Fontaneros y plomeros / Fontaneras y plomeras;7126*;Denominaciones parciales;"8331";Denominaciones completas;
71261;Fontaneros y plomeros / Fontaneras y plomeras;;;"8332*";Denominaciones parciales;
71261;Fontaneros y plomeros / Fontaneras y plomeras;;;"8345";Denominaciones completas;
71261;Fontaneros y plomeros / Fontaneras y plomeras;;;8411*;Denominaciones parciales;
