"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Denominación;Nombre de la Denominación;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.005;Director de organización electoral / Directora de organización electoral;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.006;Director de organización no gubernamental / Directora de organización no gubernamental;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.007;Director de partido político / Directora de partido político;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.008;Director ejecutivo asociación de profesionales / Directora ejecutiva asociación de profesionales;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.009;Director ejecutivo de organización de membrecía / Directora ejecutiva de organización de membrecía;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.010;Director ejecutivo de organización no gubernamental / Directora ejecutiva de organización no gubernamental;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.011;Director ejecutivo de organización voluntariado / Directora ejecutiva de organización voluntariado;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.013;Director general de asociación deportiva / Directora general de asociación deportiva;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.014;Director general de organización de empleadores / Directora general de organización de empleadores;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.015;Director general de organización de membrecía / Directora general de organización de membrecía;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.016;Director general de organización humanitaria / Directora general de organización humanitaria;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.017;Director general de organización política / Directora general de organización política;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.018;Director general organización de membresía / Directora general organización de membresía;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.019;Dirigente de organización de empleadores;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.020;Dirigente de organización humanitaria;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.021;Dirigente de organización sindical;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.022;Dirigente de partido político;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.023;Líder de partido político / Lideresa de partido político;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.024;Presidente club deportivo / Presidenta club deportivo;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.025;Presidente de asociación científica / Presidenta de asociación científica;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.026;Presidente de asociación deportiva / Presidenta de asociación deportiva;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.027;Presidente de club deportivo profesional / Presidenta de club deportivo profesional;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.028;Presidente de comité de derechos humanos / Presidenta de comité de derechos humanos;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.029;Presidente de organización gremial / Presidenta de organización gremial;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.030;Presidente de organización humanitaria / Presidenta de organización humanitaria;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.031;Presidente de organización sindical / Presidenta de organización sindical;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.032;Presidente de partido político / Presidenta de partido político;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.033;Presidente de sindicato / Presidenta de sindicato;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.034;Secretario general de organización de derechos humanos / Secretaria general de organización de derechos humanos;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.035;Secretario general de organización de empleadores / Secretaria general de organización de empleadores;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.036;Secretario general de organización de protección del medio ambiente / Secretaria general de organización de protección del medio ambiente;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.037;Secretario general de organización humanitaria / Secretaria general de organización humanitaria;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.038;Secretario general de organización sindical / Secretaria general de organización sindical;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.039;Secretario general de partido político / Secretaria general de partido político;
1;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);11140.040;Director club deportivo / Directora club deportivo;
1;11200;Directores y gerentes generales / Directoras y gerentas generales;11200.001;Administrador general de acueducto / Administradora general de acueducto;
