"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;SIGLA;Área de Cualificación Principal;
6;63200;Trabajadores pecuarios de subsistencia / Trabajadoras pecuarias de subsistencia;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;63300;Trabajadores agropecuarios de subsistencia / Trabajadoras agropecuarias de subsistencia;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
6;63400;Pescadores, cazadores, tramperos y recolectores de subsistencia / Pescadoras, cazadoras, tramperas y recolectoras de subsistencia;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
7;71110;Constructores de casas / Constructoras de casas;COIF;Construcción e infraestructura;
7;71120;Albañiles y oficiales de construcción;COIF;Construcción e infraestructura;
7;71130;Labrantes, tronzadores y grabadores de piedra / Labrantes, tronzadores y grabadores de piedra;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71140;Operarios en cemento armado, enfoscadores y afines / Operarias en cemento armado, enfoscadores y afines;COIF;Construcción e infraestructura;
7;71150;Carpinteros de armar y de obra blanca / Carpinteras de armar y de obra blanca;COIF;Construcción e infraestructura;
7;71190;Oficiales y operarios de la construcción de obra gruesa y afines no clasificados en otras ocupaciones;COIF;Construcción e infraestructura;
7;71210;Techadores / Techadoras;COIF;Construcción e infraestructura;
7;71221;Enchapadores / Enchapadoras;COIF;Construcción e infraestructura;
7;71222;Instaladores de pisos / Instaladoras de pisos;COIF;Construcción e infraestructura;
7;71230;Revocadores / Revocadoras;COIF;Construcción e infraestructura;
7;71240;Instaladores de material aislante y de insonorización / Instaladoras de material aislante y de insonorización;COIF;Construcción e infraestructura;
7;71250;Cristaleros y vidrieros / Cristaleras y vidrieras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71261;Fontaneros y plomeros / Fontaneras y plomeras;COIF;Construcción e infraestructura;
7;71262;Instaladores de tuberías para sistemas de extinción de incendios / Instaladoras de tuberías para sistemas de extinción de incendios;COIF;Construcción e infraestructura;
7;71263;Instaladores de redes y equipos a gas / Instaladoras de redes y equipos a gas;COIF;Construcción e infraestructura;
7;71264;Operarios de mantenimiento de redes de abastecimiento de agua y gas / Operarias de mantenimiento de redes de abastecimiento de agua y gas;COIF;Construcción e infraestructura;
7;71270;Mecánicos montadores de aire acondicionado y refrigeración / Mecánicas montadoras de aire acondicionado y refrigeración;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71310;Pintores y empapeladores / Pintoras y empapeladoras;COIF;Construcción e infraestructura;
7;71320;Barnizadores y afines / Barnizadoras y afines;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;71330;Limpiadores de fachadas y deshollinadores / Limpiadoras de fachadas y deshollinadores;SEPC;Servicios Personales y a la Comunidad;
7;72110;Operarios de fundición, moldeadores y macheros / Operarias de fundición, moldeadores y macheros;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72120;Soldadores y oxicortadores / Soldadoras y oxicortadoras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72131;Chapistas y caldereros / Chapistas y caldereras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72132;Latoneros / Latoneras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72140;Montadores de estructuras metálicas / Montadoras de estructuras metálicas;COIF;Construcción e infraestructura;
7;72151;Aparejadores / Aparejadoras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72152;Instaladores y empalmadores de cables / Instaladoras y empalmadoras de cables;PEEL;Producción de energía y electricidad;
7;72210;Herreros y forjadores / Herreras y forjadoras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72220;Herramentistas y afines;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72230;Ajustadores y operadores de máquinas herramientas / Ajustadoras y operadoras de máquinas herramientas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72240;Pulidores de metales y afiladores de herramientas / Pulidoras de metales y afiladores de herramientas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72310;Mecánicos y reparadores de vehículos de motor / Mecánicas y reparadoras de vehículos de motor;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72320;Mecánicos y reparadores de sistemas y motores de aeronaves / Mecánicas y reparadoras de sistemas y motores de aeronaves;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72331;Mecánicos industriales / Mecánicas industriales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72332;Mecánicos de equipo pesado / Mecánicas de equipo pesado;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72333;Mecánicos de maquinaria textil, confección, cuero, calzado y marroquinería / Mecánicas de maquinaria textil, confección, cuero, calzado y marroquinería;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72334;Marineros de sala de máquinas / Marineras de sala de máquinas;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;72335;Auxiliares en automatización e instrumentación industrial;ELCA;Electrónica y automatización;
7;72340;Reparadores de bicicletas y afines / Reparadoras de bicicletas y afines;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73110;Mecánicos y reparadores de instrumentos de precisión / Mecánicas y reparadoras de instrumentos de precisión;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73120;Fabricantes y afinadores de instrumentos musicales / Fabricantes y afinadoras de instrumentos musicales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73140;Alfareros y ceramistas (barro y arcilla) / Alfareras y ceramistas (barro y arcilla);AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73151;Operarios de fabricación, moldeo y acabado del vidrio / Operarias de fabricación, moldeo y acabado del vidrio;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73152;Artesanos de trabajos en vidrio / Artesanas de trabajos en vidrio;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73160;Rotulistas, pintores decorativos y grabadores / Rotulistas, pintoras decorativas y grabadoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73211;Pre-impresores y pre-prensistas de artes gráficas / Pre-impresoras y pre-prensistas de artes gráficas;LIAG;Literatura y artes gráficas;
7;73212;Tipógrafos / Tipógrafas;LIAG;Literatura y artes gráficas;
7;73220;Impresores de artes gráficas / Impresoras de artes gráficas;LIAG;Literatura y artes gráficas;
7;73230;Encuadernadores y afines / Encuadernadoras y afines;LIAG;Literatura y artes gráficas;
7;73310;Tejedores con telares / Tejedoras con telares;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73320;Tejedores con agujas / Tejedoras con agujas;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73330;Otros tejedores / Otras tejedoras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73410;Cesteros y mimbreros / Cesteras y mimbreras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73420;Sombrereros artesanales / Sombrereras artesanales;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73510;Talladores de piezas artesanales de madera / Talladoras de piezas artesanales de madera;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73520;Decoradores de piezas artesanales en madera / Decoradoras de piezas artesanales en madera;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73610;Joyeros / Joyeras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73620;Orfebres y plateros / Orfebres y plateras;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73630;Bisuteros / Bisuteras;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;73700;Artesanos del cuero / Artesanas del cuero;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73910;Artesanos de papel / Artesanas de papel;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73920;Artesanos del hierro y otros metales / Artesanas del hierro y otros metales;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73930;Artesanos de las semillas y cortezas vegetales / Artesanas de las semillas y cortezas vegetales;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73991;Artesanos de trabajos en materiales líticos / Artesanas de trabajos en materiales líticos;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;73999;Artesanos de otros materiales no clasificados en otras ocupaciones / Artesanas de otros materiales no clasificados en otras ocupaciones;AVPP;Artes visuales, plásticas y del patrimonio cultural;
7;74111;Electricistas de obra, residenciales y afines;PEEL;Producción de energía y electricidad;
7;74112;Ayudantes electricistas;PEEL;Producción de energía y electricidad;
7;74121;Electricistas industriales;PEEL;Producción de energía y electricidad;
7;74122;Reparadores de aparatos electrodomésticos / Reparadoras de aparatos electrodomésticos;PEEL;Producción de energía y electricidad;
7;74123;Mecánicos electricistas / Mecánicas electricistas;PEEL;Producción de energía y electricidad;
7;74130;Instaladores y reparadores de líneas eléctricas / Instaladoras y reparadoras de líneas eléctricas;PEEL;Producción de energía y electricidad;
7;74210;Ajustadores, reparadores e instaladores en electrónica / Ajustadoras, reparadoras e instaladoras en electrónica;ELCA;Electrónica y automatización;
7;74221;Técnicos instaladores de redes y líneas de telecomunicaciones / Técnicas instaladoras de redes y líneas de telecomunicaciones;TICO;Tecnologías de la información y las comunicaciones;
7;74222;Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de telecomunicaciones / Auxiliares técnicas de instalación, mantenimiento y reparación de sistemas de telecomunicaciones;TICO;Tecnologías de la información y las comunicaciones;
7;74223;Operarios de mantenimiento y servicio de televisión por cable / Operarias de mantenimiento y servicio de televisión por cable;TICO;Tecnologías de la información y las comunicaciones;
7;75110;Carniceros, pescaderos y afines / Carniceras, pescaderas y afines;ETAL;Elaboración y transformación de alimentos;
7;75121;Panaderos, pasteleros y confiteros / Panaderas, pasteleras y confiteras;ETAL;Elaboración y transformación de alimentos;
7;75122;Paneleros / Paneleras;ETAL;Elaboración y transformación de alimentos;
7;75130;Operarios de la elaboración de productos lácteos / Operarias de la elaboración de productos lácteos;ETAL;Elaboración y transformación de alimentos;
7;75140;Operarios de la conservación de frutas, legumbres, verduras y afines / Operarias de la conservación de frutas, legumbres, verduras y afines;ETAL;Elaboración y transformación de alimentos;
7;75150;Catadores y clasificadores de alimentos y bebidas / Catadoras y clasificadoras de alimentos y bebidas;ETAL;Elaboración y transformación de alimentos;
7;75160;Preparadores y elaboradores de cigarros y productos del tabaco / Preparadoras y elaboradoras de cigarros y productos del tabaco;ETAL;Elaboración y transformación de alimentos;
7;75210;Operarios del tratamiento de la madera / Operarias del tratamiento de la madera;TMFM;Transformación de la madera y fabricación de muebles;
7;75220;Ebanistas y carpinteros (excluye carpinteros de armar y de obra blanca) / Ebanistas y carpinteras (excluye carpinteras de armar y de obra blanca);TMFM;Transformación de la madera y fabricación de muebles;
7;75230;Ajustadores y operadores de máquinas para trabajar madera / Ajustadoras y operadoras de máquinas para trabajar madera;TMFM;Transformación de la madera y fabricación de muebles;
7;75310;Sastres, modistos, peleteros y sombrereros / Sastresas, modistas, peleteras y sombrereras;TCCD;Textil, cuero, confección y diseño de modas;
7;75321;Patronistas de productos de tela, cuero y piel;TCCD;Textil, cuero, confección y diseño de modas;
7;75322;Cortadores de tela, cuero y piel / Cortadoras de tela, cuero y piel;TCCD;Textil, cuero, confección y diseño de modas;
7;75330;Costureros, bordadores y afines / Costureras, bordadoras y afines;TCCD;Textil, cuero, confección y diseño de modas;
7;75340;Tapiceros, colchoneros y afines / Tapiceras, colchoneras y afines;TCCD;Textil, cuero, confección y diseño de modas;
7;75350;Apelambradores, pellejeros y curtidores / Apelambradoras, pellejeras y curtidoras;TCCD;Textil, cuero, confección y diseño de modas;
7;75360;Zapateros y afines / Zapateras y afines;TCCD;Textil, cuero, confección y diseño de modas;
7;75410;Buzos / Buzas;SEGU;Seguridad;
7;75420;Dinamiteros y pegadores / Dinamiteras y pegadoras;EMCP;Exploración y Extracción de Minas, Canteras, Petróleo y Gas;
7;75431;Analistas de calidad de textiles;TCCD;Textil, cuero, confección y diseño de modas;
7;75432;Inspectores de control de calidad, fabricación de productos de tela, piel y cuero / Inspectoras de control de calidad, fabricación de productos de tela, piel y cuero;TCCD;Textil, cuero, confección y diseño de modas;
7;75433;Inspectores de control de calidad, procesamiento de la madera / Inspectoras de control de calidad, procesamiento de la madera;TMFM;Transformación de la madera y fabricación de muebles;
7;75439;Clasificadores y probadores de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones / Clasificadoras y probadoras de productos (excluyendo alimentos y bebidas) no clasificados en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;75440;Fumigadores y otros controladores de plagas y malas hierbas / Fumigadoras y otras controladoras de plagas y malas hierbas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
7;75491;Operarios y auxiliares de mecánica oftálmica / Operarias y auxiliares de mecánica oftálmica;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
7;75499;Otros oficiales, operarios y oficios relacionados no clasificados en otras ocupaciones / Otras oficiales, operarias y oficios relacionados no clasificados en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81111;Mineros y canteros / Mineras y canteras;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81112;Operadores de servicios e instalaciones mineras / Operadoras de servicios e instalaciones mineras;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81113;Operadores de equipo pesado de minería / Operadoras de equipo pesado de minería;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81120;Operadores de instalaciones de procesamiento de minerales y rocas / Operadoras de instalaciones de procesamiento de minerales y rocas;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81131;Perforadores de pozos de gas y petróleo / Perforadoras de pozos de gas y petróleo;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81132;Perforadores de pozos de agua / Perforadoras de pozos de agua;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81133;Operadores de servicios en perforación de petróleo y gas / Operadoras de servicios en perforación de petróleo y gas;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81134;Operadores de producción de hidrocarburos / Operadoras de producción de hidrocarburos;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81135;Operadores de servicios a pozos de hidrocarburos / Operadoras de servicios a pozos de hidrocarburos;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81136;Operadores de torres de perforación de pozos hidrocarburos / Operadoras de torres de perforación de pozos hidrocarburos;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
8;81140;Operadores de máquinas para fabricar cemento y otros productos minerales / Operadoras de máquinas para fabricar cemento y otros productos minerales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81210;Operadores de instalaciones de procesamiento de metales / Operadoras de instalaciones de procesamiento de metales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81220;Operadores de máquinas pulidoras, galvanizadoras y recubridoras de metales / Operadoras de máquinas pulidoras, galvanizadoras y recubridoras de metales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81311;Operadores de máquinas de planta química / Operadoras de máquinas de planta química;INQU;Industria química;
8;81312;Operadores de planta de gas / Operadoras de planta de gas;INQU;Industria química;
8;81320;Operadores de máquinas y procesadores fotográficos y de películas / Operadoras de máquinas y procesadores fotográficos y de películas;LIAG;Literatura y artes gráficas;
8;81410;Operadores de máquinas para fabricar y procesar productos de caucho / Operadoras de máquinas para fabricar y procesar productos de caucho;INQU;Industria química;
8;81420;Operadores de máquinas para fabricar productos de material plástico / Operadoras de máquinas para fabricar productos de material plástico;INQU;Industria química;
8;81430;Operadores de máquinas para fabricar productos de papel / Operadoras de máquinas para fabricar productos de papel;INQU;Industria química;
8;81510;Operadores de máquinas de preparación de fibras, hilado y devanado / Operadoras de máquinas de preparación de fibras, hilado y devanado;TCCD;Textil, cuero, confección y diseño de modas;
8;81520;Operadores de telares y otras máquinas tejedoras / Operadoras de telares y otras máquinas tejedoras;TCCD;Textil, cuero, confección y diseño de modas;
8;81530;Operadores de máquinas de coser y bordar / Operadoras de máquinas de coser y bordar;TCCD;Textil, cuero, confección y diseño de modas;
8;81540;Operadores de máquinas de blanqueamiento, teñido y limpieza de tejidos / Operadoras de máquinas de blanqueamiento, teñido y limpieza de tejidos;TCCD;Textil, cuero, confección y diseño de modas;
8;81550;Operadores de máquinas de tratamiento de pieles y cueros / Operadoras de máquinas de tratamiento de pieles y cueros;TCCD;Textil, cuero, confección y diseño de modas;
8;81560;Operadores de máquinas para la fabricación de calzado y afines / Operadoras de máquinas para la fabricación de calzado y afines;TCCD;Textil, cuero, confección y diseño de modas;
8;81570;Operadores de máquinas de lavandería / Operadoras de máquinas de lavandería;SEPC;Servicios Personales y a la Comunidad;
8;81590;Operadores de máquinas para fabricar productos textiles y artículos de piel y cuero no clasificadas en otras ocupaciones / Operadoras de máquinas para fabricar productos textiles y artículos de piel y cuero no clasificadas en otras ocupaciones;TCCD;Textil, cuero, confección y diseño de modas;
8;81600;Operadores de máquinas para elaborar alimentos y productos afines / Operadoras de máquinas para elaborar alimentos y productos afines;ETAL;Elaboración y transformación de alimentos;
8;81711;Operadores de máquinas para la fabricación de papel / Operadoras de máquinas para la fabricación de papel;INQU;Industria química;
8;81712;Operadores de máquinas para la producción de pulpa / Operadoras de máquinas para la producción de pulpa;INQU;Industria química;
8;81720;Operadores de instalaciones de procesamiento de la madera / Operadoras de instalaciones de procesamiento de la madera;TMFM;Transformación de la madera y fabricación de muebles;
8;81811;Operadores de fabricación, moldeo y acabado del vidrio / Operadoras de fabricación, moldeo y acabado del vidrio;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81812;Operadores de moldeo de arcilla y piedra / Operadoras de moldeo de arcilla y piedra;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81820;Operadores de máquinas de vapor y calderas / Operadoras de máquinas de vapor y calderas;PEEL;Producción de energía y electricidad;
8;81830;Operadores de máquinas de embalaje, embotellamiento y etiquetado / Operadoras de máquinas de embalaje, embotellamiento y etiquetado;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;81891;Operadores portuarios / Operadoras portuarias;LOTR;Logística y transporte;
8;81899;Otros operadores de máquinas y de instalaciones fijas no clasificados en otras ocupaciones / Otras operadoras de máquinas y de instalaciones fijas no clasificados en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;82110;Ensambladores de maquinaria mecánica / Ensambladoras de maquinaria mecánica;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;82121;Ensambladores de productos electrónicos / Ensambladoras de productos electrónicos;ELCA;Electrónica y automatización;
8;82122;Ensambladores de aparatos y equipo eléctrico / Ensambladoras de aparatos y equipo eléctrico;PEEL;Producción De Energía Y Electricidad;
8;82123;Ensambladores de transformadores y motores eléctricos industriales / Ensambladoras de transformadores y motores eléctricos industriales;PEEL;Producción de energía y electricidad;
8;82124;Operadores de máquinas para la fabricación de productos y componentes eléctricos / Operadoras de máquinas para la fabricación de productos y componentes eléctricos;PEEL;Producción De Energía Y Electricidad;
8;82190;Ensambladores no clasificados en otras ocupaciones / Ensambladoras no clasificadas en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
8;83110;Maquinistas de transporte ferroviario;LOTR;Logística y transporte;
8;83120;Guardafrenos, guardagujas y agentes de maniobras;LOTR;Logística y transporte;
8;83210;Conductores de motocicletas / Conductoras de motocicletas;LOTR;Logística y transporte;
8;83230;Conductores de camionetas y vehículos livianos / Conductoras de camionetas y vehículos livianos;LOTR;Logística y transporte;
8;83240;Conductores de taxis / Conductoras de taxis;LOTR;Logística y transporte;
8;83310;Conductores de buses, microbuses y tranvías / Conductoras de buses, microbuses y tranvías;LOTR;Logística y transporte;
8;83320;Conductores de camiones y vehículos pesados / Conductoras de camiones y vehículos pesados;LOTR;Logística y transporte;
8;83410;Operadores de maquinaria agrícola y forestal móvil / Operadoras de maquinaria agrícola y forestal móvil;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
8;83420;Operadores de máquinas de movimiento de tierras, construcción de vías y afines / Operadoras de máquinas de movimiento de tierras, construcción de vías y afines;COIF;Construcción e infraestructura;
8;83430;Operadores de grúas, aparatos elevadores y afines / Operadoras de grúas, aparatos elevadores y afines;LOTR;Logística y transporte;
8;83440;Operadores de montacargas / Operadoras de montacargas;LOTR;Logística y transporte;
8;83501;Marineros de cubierta y de apoyo / Marineras de cubierta y de apoyo;LOTR;Logística y transporte;
8;83502;Operadores de embarcaciones menores / Operadoras de embarcaciones menores;LOTR;Logística y transporte;
9;91110;Personal de servicio doméstico;SEPC;Servicios Personales y a la Comunidad;
9;91120;Aseadores de oficinas, hoteles y otros establecimientos / Aseadoras de oficinas, hoteles y otros establecimientos;SEPC;Servicios Personales y a la Comunidad;
9;91210;Lavanderos y planchadores manuales / Lavanderas y planchadoras manuales;SEPC;Servicios Personales y a la Comunidad;
9;91220;Lavadores de vehículos / Lavadoras de vehículos;SEPC;Servicios Personales y a la Comunidad;
9;91230;Limpiadores de ventanas y vitrinas / Limpiadoras de ventanas y vitrinas;SEPC;Servicios Personales y a la Comunidad;
9;91290;Otro personal de limpieza no clasificados en otras ocupaciones / Otra personal de limpieza no clasificados en otras ocupaciones;SEPC;Servicios Personales y a la Comunidad;
9;92110;Obreros y peones de explotaciones agrícolas / Obreras y peonas de explotaciones agrícolas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;92120;Obreros y peones de explotaciones ganaderas / Obreras y peonas de explotaciones ganaderas;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;92130;Obreros y peones de explotaciones agropecuarias / Obreras y peonas de explotaciones agropecuarias;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;92140;Obreros y peones de jardinería y horticultura / Obreras y peonas de jardinería y horticultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;92150;Obreros y peones forestales y de silvicultura / Obreras y peonas forestales y de silvicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;92160;Obreros y peones de pesca y acuicultura / Obreras y peonas de pesca y acuicultura;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;93111;Obreros y peones de minas y canteras / Obreras y peonas de minas y canteras;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
9;93112;Obreros y ayudantes de producción en pozos de petróleo y gas / Obreras y ayudantas de producción en pozos de petróleo y gas;EMCP;Exploración y extracción de minas, canteras, petróleo y gas;
9;93121;Obreros y ayudantes de obras públicas y mantenimiento / Obreras y ayudantas de obras públicas y mantenimiento;COIF;Construcción e infraestructura;
9;93122;Obreros y operarios de cementerios / Obreras y operarias de cementerios;SEPC;Servicios Personales y a la Comunidad;
9;93130;Obreros y peones de la construcción / Obreras y peonas de la construcción;COIF;Construcción e infraestructura;
9;93210;Empacadores manuales / Empacadoras manuales;COMP;Comercio, mercadeo y publicidad;
9;93291;Obreros y ayudantes en el procesamiento de la madera y producción de pulpa y papel / Obreras y ayudantas en el procesamiento de la madera y producción de pulpa y papel;INQU;Industria Química;
9;93292;Obreros y ayudantes en el tratamiento de metales y minerales / Obreras y ayudantas en el tratamiento de metales y minerales;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
9;93293;Obreros y ayudantes de planta química / Obreras y ayudantas de planta química;INQU;Industria química;
9;93294;Obreros y ayudantes en la elaboración de alimentos y bebidas / Obreras y ayudantas en la elaboración de alimentos y bebidas;ETAL;Elaboración y transformación de alimentos;
9;93299;Obreros y peones de la industria manufacturera no clasificados en otras ocupaciones / Obreras y peonas de la industria manufacturera no clasificadas en otras ocupaciones;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
9;93310;Conductores de vehículos accionados a pedal o a brazo / Conductoras de vehículos accionados a pedal o a brazo;LOTR;Logística y transporte;
9;93320;Conductores de vehículos y maquinaria de tracción animal / Conductoras de vehículos y maquinaria de tracción animal;LOTR;Logística y transporte;
9;93331;Obreros y peones de carga y descarga / Obreras y peonas de carga y descarga;LOTR;Logística y transporte;
9;93332;Obreros y peones portuarios / Obreras y peonas portuarias;LOTR;Logística y transporte;
9;93333;Operarios y auxiliares de rampa de transporte aéreo / Operarias y auxiliares de rampa de transporte aéreo;LOTR;Logística y transporte;
9;93334;Ayudantes de transporte automotor;LOTR;Logística y transporte;
9;93340;Surtidores de estanterías / Surtidoras de estanterías;COMP;Comercio, mercadeo y publicidad;
9;94110;Cocineros de comidas rápidas / Cocineras de comidas rápidas;TUHG;Turismo, hotelería y gastronomía;
9;94120;Ayudantes de cocina;TUHG;Turismo, Hotelería Y Gastronomía;
9;95100;Trabajadores ambulantes de servicios y afines / Trabajadoras ambulantes de servicios y afines;SEPC;Servicios Personales y a la Comunidad;
9;95200;Vendedores ambulantes (excluyendo comidas de preparación inmediata) / Vendedoras ambulantes (excluyendo comidas de preparación inmediata);COMP;Comercio, mercadeo y publicidad;
9;96110;Recolectores de basura y material reciclable / Recolectoras de basura y material reciclable;CPSA;Conservación, protección y saneamiento ambiental;
9;96120;Clasificadores de desechos / Clasificadoras de desechos;CPSA;Conservación, protección y saneamiento ambiental;
9;96130;Ayudantes y operarios de barrido y limpieza de vías y áreas públicas / Ayudantes y operarias de barrido y limpieza de vías y áreas públicas;CPSA;Conservación, protección y saneamiento ambiental;
9;96211;Mandaderos, maleteros y repartidores / Mandaderas, maleteras y repartidoras;LOTR;Logística y transporte;
9;96212;Mensajeros / Mensajeras;LOTR;Logística y transporte;
9;96220;Personas que realizan trabajos varios;SEPC;Servicios Personales y a la Comunidad;
9;96240;Acarreadores de agua y recolectores de leña / Acarreadoras de agua y recolectores de leña;AGVE;Agropecuario, silvicultura, pesca, acuicultura y veterinaria;
9;96250;Recolectores de dinero y surtidores de máquinas de venta automática / Recolectoras de dinero y surtidores de máquinas de venta automática;LOTR;Logística y transporte;
9;96260;Lectores de medidores / Lectoras de medidores;LOTR;Logística y transporte;
9;96291;Auxiliares de servicios de recreación y deporte;AFIR;Actividades físicas, deportivas y recreativas;
9;96292;Ayudantes de mecánica y servicio automotriz;FAMA;Fabricación, transformación de materiales, instalación, mantenimiento y reparación;
9;96299;Otras ocupaciones elementales no clasificadas en otras ocupaciones;SEPC;Servicios Personales y a la Comunidad;
