"CLASIFICACIÓN ÚNICA DE OCUPACIONES
PARA COLOMBIA
CUOC 2025";;;;;
Código del Gran Grupo;Código de la Ocupación;Nombre de la Ocupación;Código de la Ocupación Afin;Nombre de la Ocupación Afin;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;33110;Agentes de bolsa, cambio y otros servicios financieros;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;33120;Analistas y asistentes financieros en préstamos y créditos / Analistas y asistentes financieras en préstamos y créditos;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;33220;Representantes comerciales;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;
3;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;43121;Auxiliares de servicios estadísticos y financieros;
3;33220;Representantes comerciales;12112;Directores y gerentes de seguros, bienes raíces y corretaje financiero / Directoras y gerentas de seguros, bienes raíces y corretaje financiero;
3;33220;Representantes comerciales;12113;Directores y gerentes de banca, crédito e inversiones / Directoras y gerentas de banca, crédito e inversiones;
3;33220;Representantes comerciales;12211;Directores y gerentes de ventas y mercadeo / Directoras y gerentas de ventas y mercadeo;
3;33220;Representantes comerciales;14200;Gerentes de comercios al por mayor y al por menor / Gerentas de comercios al por mayor y al por menor;
3;33220;Representantes comerciales;24112;Auditores financieros y contables / Auditoras financieras y contables;
3;33220;Representantes comerciales;24311;Profesionales en mercadeo y publicidad;
3;33220;Representantes comerciales;24330;Profesionales de ventas técnicas y médicas (excluyendo las TIC);
3;33220;Representantes comerciales;24340;Profesionales de ventas de tecnología de la información y las comunicaciones;
3;33220;Representantes comerciales;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;
3;33220;Representantes comerciales;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;
3;33220;Representantes comerciales;43211;Auxiliares de almacén y pesaje;
3;33220;Representantes comerciales;52110;Vendedores en quioscos y puestos de mercado / Vendedoras en quioscos y puestos de mercado;
3;33220;Representantes comerciales;52210;Comerciantes de tiendas;
3;33220;Representantes comerciales;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33220;Representantes comerciales;52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;
3;33220;Representantes comerciales;52420;Demostradores de tiendas, almacenes y afines / Demostradoras de tiendas, almacenes y afines;
3;33220;Representantes comerciales;52430;Vendedores puerta a puerta / Vendedoras puerta a puerta;
3;33220;Representantes comerciales;52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;
3;33220;Representantes comerciales;93340;Surtidores de estanterías / Surtidoras de estanterías;
3;33220;Representantes comerciales;95100;Trabajadores ambulantes de servicios y afines / Trabajadoras ambulantes de servicios y afines;
3;33220;Representantes comerciales;95200;Vendedores ambulantes (excluyendo comidas de preparación inmediata) / Vendedoras ambulantes (excluyendo comidas de preparación inmediata);
3;33230;Agentes de compras;13241;Directores y gerentes de compras y adquisiciones / Directoras y gerentas de compras y adquisiciones;
3;33230;Agentes de compras;14200;Gerentes de comercios al por mayor y al por menor / Gerentas de comercios al por mayor y al por menor;
3;33230;Agentes de compras;24330;Profesionales de ventas técnicas y médicas (excluyendo las TIC);
3;33230;Agentes de compras;33120;Analistas y asistentes financieros en préstamos y créditos / Analistas y asistentes financieras en préstamos y créditos;
3;33230;Agentes de compras;33240;Agentes de operaciones comerciales y consignatarios;
3;33230;Agentes de compras;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;
3;33230;Agentes de compras;43212;Auxiliares de compras e inventarios;
3;33230;Agentes de compras;52210;Comerciantes de tiendas;
3;33230;Agentes de compras;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33240;Agentes de operaciones comerciales y consignatarios;12211;Directores y gerentes de ventas y mercadeo / Directoras y gerentas de ventas y mercadeo;
3;33240;Agentes de operaciones comerciales y consignatarios;12220;Directores y gerentes de publicidad y relaciones públicas / Directoras y gerentas de publicidad y relaciones públicas;
3;33240;Agentes de operaciones comerciales y consignatarios;14200;Gerentes de comercios al por mayor y al por menor / Gerentas de comercios al por mayor y al por menor;
3;33240;Agentes de operaciones comerciales y consignatarios;24311;Profesionales en mercadeo y publicidad;
3;33240;Agentes de operaciones comerciales y consignatarios;24330;Profesionales de ventas técnicas y médicas (excluyendo las TIC);
3;33240;Agentes de operaciones comerciales y consignatarios;33110;Agentes de bolsa, cambio y otros servicios financieros;
3;33240;Agentes de operaciones comerciales y consignatarios;33120;Analistas y asistentes financieros en préstamos y créditos / Analistas y asistentes financieras en préstamos y créditos;
3;33240;Agentes de operaciones comerciales y consignatarios;33220;Representantes comerciales;
3;33240;Agentes de operaciones comerciales y consignatarios;33230;Agentes de compras;
3;33240;Agentes de operaciones comerciales y consignatarios;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;11120;Directores del gobierno / Directoras del gobierno;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;11200;Directores y gerentes generales / Directoras y gerentas generales;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;12212;Directores y gerentes de comercio exterior / Directoras y gerentas de comercio exterior;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;
3;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;41101;Oficinistas generales;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;11120;Directores del gobierno / Directoras del gobierno;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;12112;Directores y gerentes de seguros, bienes raíces y corretaje financiero / Directoras y gerentas de seguros, bienes raíces y corretaje financiero;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;12212;Directores y gerentes de comercio exterior / Directoras y gerentas de comercio exterior;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;24120;Asesores financieros y de inversiones / Asesoras financieras y de inversiones;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;33110;Agentes de bolsa, cambio y otros servicios financieros;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;33220;Representantes comerciales;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;
3;33312;Gestores y agentes de servicios de aduana / Gestoras y agentes de servicios de aduana;41101;Oficinistas generales;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;12220;Directores y gerentes de publicidad y relaciones públicas / Directoras y gerentas de publicidad y relaciones públicas;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;14399;Otros gerentes y administradores de servicios no clasificados en otras ocupaciones / Otras gerentas y administradoras de servicios no clasificados en otras ocupaciones;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;24320;Profesionales de relaciones públicas y comunicaciones;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;26431;Traductores, intérpretes y lingüistas / Traductoras, intérpretes y lingüistas;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;34320;Decoradores de interiores / Decoradoras de interiores;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;51310;Meseros y capitanes de servicio a la mesa / Meseras y capitanes de servicio a la mesa;
3;33320;Coordinadores y productores de conferencias, eventos y espectáculos / Coordinadoras y productoras de conferencias, eventos y espectáculos;52410;Modelos de moda, arte y publicidad;
3;33330;Agentes de empleo y contratistas de mano de obra;24232;Consejeros de servicios de empleo / Consejeras de servicios de empleo;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;12112;Directores y gerentes de seguros, bienes raíces y corretaje financiero / Directoras y gerentas de seguros, bienes raíces y corretaje financiero;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;14391;Gerentes y administradores de propiedad horizontal / Gerentas y administradoras de propiedad horizontal;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;24120;Asesores financieros y de inversiones / Asesoras financieras y de inversiones;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;33150;Tasadores, avaluadores y liquidadores de seguros / Tasadoras, avaluadoras y liquidadoras de seguros;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;33210;Agentes y corredores de seguros / Agentes y corredoras de seguros;
3;33340;Agentes inmobiliarios / Agentes inmobiliarias;42140;Cobradores, auxiliares de cartera y afines / Cobradoras, auxiliares de cartera y afines;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;24311;Profesionales en mercadeo y publicidad;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;24312;Administradores de comunidades virtuales / Administradoras de comunidades virtuales;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;24320;Profesionales de relaciones públicas y comunicaciones;
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;24330;Profesionales de ventas técnicas y médicas (excluyendo las TIC);
3;33391;Agentes y promotores culturales, artísticos y deportivos / Agentes y promotoras culturales, artísticas y deportivas;26421;Periodistas;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;33220;Representantes comerciales;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;33230;Agentes de compras;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;52110;Vendedores en quioscos y puestos de mercado / Vendedoras en quioscos y puestos de mercado;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;52210;Comerciantes de tiendas;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;52230;Vendedores y auxiliares de venta en tiendas, almacenes y afines / Vendedoras y auxiliares de venta en tiendas, almacenes y afines;
3;33392;Asistentes de mercadeo, publicidad y comunicaciones / Asistentas de mercadeo, publicidad y comunicaciones;52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;
3;33393;Auxiliares de promoción artística;34353;Auxiliares de producción de eventos y espectáculos;
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;24330;Profesionales de ventas técnicas y médicas (excluyendo las TIC);
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;33220;Representantes comerciales;
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;42210;Empleados de ventas y servicios de viajes / Empleadas de ventas y servicios de viajes;
3;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;52440;Vendedores a través de medios tecnológicos / Vendedoras a través de medios tecnológicos;
3;33411;Supervisores administrativos / Supervisoras administrativas;11140;Dirigentes de organizaciones con un interés específico (partidos políticos, sindicatos y organizaciones sociales);
3;33411;Supervisores administrativos / Supervisoras administrativas;12120;Directores y gerentes de gestión de talento humano / Directoras y gerentas de gestión de talento humano;
3;33411;Supervisores administrativos / Supervisoras administrativas;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;
3;33411;Supervisores administrativos / Supervisoras administrativas;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;12111;Directores y gerentes financieros / Directoras y gerentas financieras;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;12113;Directores y gerentes de banca, crédito e inversiones / Directoras y gerentas de banca, crédito e inversiones;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;13460;Directores y gerentes de sucursales de bancos, de servicios financieros y de seguros / Directoras y gerentas de sucursales de bancos, de servicios financieros y de seguros;
3;33412;Supervisores de entidades financieras / Supervisoras de entidades financieras;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;33411;Supervisores administrativos / Supervisoras administrativas;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;42270;Entrevistadores de encuestas y de investigaciones de mercados / Entrevistadoras de encuestas y de investigaciones de mercados;
3;33413;Supervisores y coordinadores de procesos de negocio, empleados de información y servicio al cliente / Supervisoras y coordinadoras de procesos de negocio, empleadas de información y servicio al cliente;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;13241;Directores y gerentes de compras y adquisiciones / Directoras y gerentas de compras y adquisiciones;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;13242;Directores y gerentes de servicios de correo y mensajería / Directoras y gerentas de servicios de correo y mensajería;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;13243;Directores y gerentes de transporte, distribución y logística / Directoras y gerentas de transporte, distribución y logística;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;42270;Entrevistadores de encuestas y de investigaciones de mercados / Entrevistadoras de encuestas y de investigaciones de mercados;
3;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33415;Supervisores de almacenamiento, inventario y distribución / Supervisoras de almacenamiento, inventario y distribución;13242;Directores y gerentes de servicios de correo y mensajería / Directoras y gerentas de servicios de correo y mensajería;
3;33415;Supervisores de almacenamiento, inventario y distribución / Supervisoras de almacenamiento, inventario y distribución;33414;Supervisores de personal de correo y mensajería / Supervisoras de personal de correo y mensajería;
3;33415;Supervisores de almacenamiento, inventario y distribución / Supervisoras de almacenamiento, inventario y distribución;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;31130;Técnicos en electricidad / Técnicas en electricidad;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;31150;Técnicos en ingeniería mecánica / Técnicas en ingeniería mecánica;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;31231;Supervisores de la construcción, maestros generales de obra, instalación y reparación / Supervisoras de la construcción, maestros generales de obra, instalación y reparación;
3;33416;Supervisores de operación de transporte ferroviario / Supervisoras de operación de transporte ferroviario;52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33417;Supervisores de operación de transporte terrestre (no ferroviario) / Supervisoras de operación de transporte terrestre (no ferroviario);43231;Empleados y operarios de servicios de transporte / Empleadas y operarias de servicios de transporte;
3;33417;Supervisores de operación de transporte terrestre (no ferroviario) / Supervisoras de operación de transporte terrestre (no ferroviario);43232;Inspectores y controladores de transporte / Inspectoras y controladoras de transporte;
3;33417;Supervisores de operación de transporte terrestre (no ferroviario) / Supervisoras de operación de transporte terrestre (no ferroviario);52220;Supervisores de tiendas y almacenes / Supervisoras de tiendas y almacenes;
3;33420;Secretarios jurídicos / Secretarias jurídicas;26110;Abogados / Abogadas;
3;33420;Secretarios jurídicos / Secretarias jurídicas;26120;Jueces / Juezas;
3;33420;Secretarios jurídicos / Secretarias jurídicas;26199;Profesionales en derecho no clasificados en otras ocupaciones;
3;33420;Secretarios jurídicos / Secretarias jurídicas;33431;Asistentes administrativos / Asistentas administrativas;
3;33420;Secretarios jurídicos / Secretarias jurídicas;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;
3;33420;Secretarios jurídicos / Secretarias jurídicas;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;
3;33420;Secretarios jurídicos / Secretarias jurídicas;34112;Auxiliares de tribunales;
3;33420;Secretarios jurídicos / Secretarias jurídicas;34113;Asistentes legales y afines / Asistentas legales y afines;
3;33431;Asistentes administrativos / Asistentas administrativas;24210;Profesionales y analistas de gestión y organización;
3;33431;Asistentes administrativos / Asistentas administrativas;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;
3;33431;Asistentes administrativos / Asistentas administrativas;33440;Secretarios médicos / Secretarias médicas;
3;33431;Asistentes administrativos / Asistentas administrativas;34113;Asistentes legales y afines / Asistentas legales y afines;
3;33431;Asistentes administrativos / Asistentas administrativas;41200;Secretarios generales / Secretarias generales;
3;33431;Asistentes administrativos / Asistentas administrativas;42251;Auxiliares de información y servicio al cliente;
3;33431;Asistentes administrativos / Asistentas administrativas;44161;Auxiliares de talento humano;
3;33432;Asistentes de talento humano / Asistentas de talento humano;33411;Supervisores administrativos / Supervisoras administrativas;
3;33432;Asistentes de talento humano / Asistentas de talento humano;43130;Auxiliares de nómina y prestaciones;
3;33432;Asistentes de talento humano / Asistentas de talento humano;44161;Auxiliares de talento humano;
3;33433;Técnicos en archivística / Técnicas en archivística;26211;Archivistas;
3;33433;Técnicos en archivística / Técnicas en archivística;41101;Oficinistas generales;
3;33433;Técnicos en archivística / Técnicas en archivística;41200;Secretarios generales / Secretarias generales;
3;33433;Técnicos en archivística / Técnicas en archivística;42251;Auxiliares de información y servicio al cliente;
3;33433;Técnicos en archivística / Técnicas en archivística;43121;Auxiliares de servicios estadísticos y financieros;
3;33433;Técnicos en archivística / Técnicas en archivística;44150;Empleados auxiliares de archivos / Empleadas auxiliares de archivos;
3;33433;Técnicos en archivística / Técnicas en archivística;44161;Auxiliares de talento humano;
3;33433;Técnicos en archivística / Técnicas en archivística;44199;Otro personal de apoyo administrativo no clasificados en otras ocupaciones / Otra personal de apoyo administrativo no clasificados en otras ocupaciones;
3;33440;Secretarios médicos / Secretarias médicas;22110;Médicos generales / Médicas generales;
3;33440;Secretarios médicos / Secretarias médicas;32520;Técnicos en documentación sanitaria / Técnicas en documentación sanitaria;
3;33440;Secretarios médicos / Secretarias médicas;32560;Asistentes médicos / Asistentas médicas;
3;33440;Secretarios médicos / Secretarias médicas;33431;Asistentes administrativos / Asistentas administrativas;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;24111;Contadores / Contadoras;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;24112;Auditores financieros y contables / Auditoras financieras y contables;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;24120;Asesores financieros y de inversiones / Asesoras financieras y de inversiones;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;24130;Analistas financieros / Analistas financieras;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;33311;Asistentes de comercio exterior / Asistentas de comercio exterior;
3;33510;Inspectores de aduana, fronteras y migración / Inspectoras de aduana, fronteras y migración;33520;Agentes de administración tributaria;
3;33520;Agentes de administración tributaria;11120;Directores del gobierno / Directoras del gobierno;
3;33520;Agentes de administración tributaria;12212;Directores y gerentes de comercio exterior / Directoras y gerentas de comercio exterior;
3;33520;Agentes de administración tributaria;24111;Contadores / Contadoras;
3;33520;Agentes de administración tributaria;24112;Auditores financieros y contables / Auditoras financieras y contables;
3;33520;Agentes de administración tributaria;24130;Analistas financieros / Analistas financieras;
3;33520;Agentes de administración tributaria;24220;Profesionales en políticas sociales y de administración;
3;33520;Agentes de administración tributaria;26320;Sociólogos, antropólogos y afines / Sociólogas, antropólogas y afines;
3;33520;Agentes de administración tributaria;26351;Profesionales del trabajo social y consejeros;
3;33520;Agentes de administración tributaria;33131;Asistentes contables / Asistentas contables;
3;33520;Agentes de administración tributaria;43110;Auxiliares de contabilidad, costos y tesorería;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;13420;Directores y gerentes de servicios de salud / Directoras y gerentas de servicios de salud;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;13440;Directores y gerentes de servicios de bienestar social, comunitario y correccional / Directoras y gerentas de servicios de bienestar social, comunitario y correccional;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;24220;Profesionales en políticas sociales y de administración;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;26351;Profesionales del trabajo social y consejeros;
3;33530;Funcionarios e inspectores de servicios de seguridad social / Funcionarias e inspectoras de servicios de seguridad social;34120;Trabajadores y asistentes sociales y comunitarios / Trabajadoras y asistentes sociales y comunitarias;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;13230;Directores y gerentes de empresas de construcción / Directoras y gerentas de empresas de construcción;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;21420;Ingenieros civiles / Ingenieras civiles;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;21610;Arquitectos / Arquitectas;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;21650;Cartógrafos e ingenieros topográficos y catastrales / Cartógrafas e ingenieras topográficas y catastrales;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;24220;Profesionales en políticas sociales y de administración;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;31122;Técnicos en topografía / Técnicas en topografía;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;31123;Técnicos en cartografía / Técnicas en cartografía;
3;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;31342;Inspectores de oleoductos y gasoductos / Inspectoras de oleoductos y gasoductos;
3;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;01100;Oficiales de las Fuerzas Militares;
3;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;33420;Secretarios jurídicos / Secretarias jurídicas;
3;33551;Inspectores y detectives de policía / Inspectoras y detectives de policía;54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;01100;Oficiales de las Fuerzas Militares;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;31213;Supervisores y analistas de producción de hidrocarburos / Supervisoras y analistas de producción de hidrocarburos;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;33399;Agentes de servicios comerciales no clasificados en otras ocupaciones;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;
3;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;54141;Supervisor de personal de vigilancia / Supervisora de personal de vigilancia;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;01100;Oficiales de las Fuerzas Militares;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;26110;Abogados / Abogadas;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;26199;Profesionales en derecho no clasificados en otras ocupaciones;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;33420;Secretarios jurídicos / Secretarias jurídicas;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;33552;Técnicos investigadores criminalísticos y judiciales / Técnicas investigadoras criminalísticas y judiciales;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;34113;Asistentes legales y afines / Asistentas legales y afines;
3;33553;Investigadores criminalísticos y judiciales / Investigadoras criminalísticas y judiciales;54123;Patrulleros y agentes de policía / Patrulleras y agentes de policía;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;12212;Directores y gerentes de comercio exterior / Directoras y gerentas de comercio exterior;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;21499;Ingenieros no clasificados en otras ocupaciones / Ingenieras no clasificadas en otras ocupaciones;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;22630;Profesionales de la salud y la higiene laboral y ambiental;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;23510;Especialistas en métodos y procesos pedagógicos;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;24220;Profesionales en políticas sociales y de administración;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;25290;Profesionales en bases de datos y en redes de computadores no clasificados en otras ocupaciones;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;26310;Economistas;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;31550;Técnicos en seguridad aeronáutica e instrumentos de aeronavegación / Técnicas en seguridad aeronáutica e instrumentos de aeronavegación;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;32571;Inspectores de sanidad, seguridad y salud en el trabajo / Inspectoras de sanidad, seguridad y salud en el trabajo;
3;33590;Agentes de gobierno y profesionales del nivel medio para la aplicación de regulaciones no clasificados en otras ocupaciones;33540;Funcionarios e inspectores gubernamentales de expedición de licencias / Funcionarias e inspectoras gubernamentales de expedición de licencias;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;13499;Directores y gerentes de servicios profesionales no clasificados en otras ocupaciones / Directoras y gerentes de servicios profesionales no clasificados en otras ocupaciones;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;26110;Abogados / Abogadas;
3;34111;Asistentes de juzgados, tribunales y afines / Asistentas de juzgados, tribunales y afines;26120;Jueces / Juezas;
